Datetime,Open,High,Low,Close,Adj Close,Volume
2021-04-26T00:00:00,49066.76000000,50989.00000000,48753.44000000,50900.00000000,50900.00000000,6885.23110200
2021-04-26T01:00:00,50899.99000000,51983.56000000,50437.37000000,51920.39000000,51920.39000000,6233.06016700
2021-04-26T02:00:00,51920.39000000,52500.00000000,51698.09000000,51969.24000000,51969.24000000,5057.53079000
2021-04-26T03:00:00,51961.34000000,52427.97000000,51833.31000000,52398.99000000,52398.99000000,3147.61493700
2021-04-26T04:00:00,52398.99000000,52722.35000000,52000.00000000,52299.99000000,52299.99000000,3111.16245400
2021-04-26T05:00:00,52300.00000000,52579.91000000,52051.06000000,52535.23000000,52535.23000000,2571.79270600
2021-04-26T06:00:00,52535.23000000,53080.00000000,52421.23000000,52832.00000000,52832.00000000,3992.44720500
2021-04-26T07:00:00,52831.99000000,52969.35000000,52445.48000000,52801.37000000,52801.37000000,3307.19286400
2021-04-26T08:00:00,52801.37000000,52981.07000000,52507.41000000,52584.19000000,52584.19000000,2382.14606100
2021-04-26T09:00:00,52584.19000000,53544.68000000,52275.00000000,53450.04000000,53450.04000000,4242.61229900
2021-04-26T10:00:00,53450.04000000,53530.29000000,53119.01000000,53217.03000000,53217.03000000,3124.22533400
2021-04-26T11:00:00,53217.03000000,53685.00000000,53217.03000000,53598.39000000,53598.39000000,3308.46177000
2021-04-26T12:00:00,53598.39000000,53950.00000000,53407.82000000,53484.75000000,53484.75000000,4131.43057400
2021-04-26T13:00:00,53484.74000000,53894.61000000,53200.00000000,53659.52000000,53659.52000000,3680.50220800
2021-04-26T14:00:00,53657.33000000,53844.19000000,53354.38000000,53545.87000000,53545.87000000,2570.54340300
2021-04-26T15:00:00,53545.87000000,53700.02000000,53239.69000000,53571.12000000,53571.12000000,2105.31803900
2021-04-26T16:00:00,53571.13000000,53757.97000000,52868.07000000,53284.61000000,53284.61000000,3930.72560600
2021-04-26T17:00:00,53284.60000000,54356.62000000,53276.75000000,54034.75000000,54034.75000000,3853.41997300
2021-04-26T18:00:00,54034.74000000,54284.46000000,53880.27000000,54245.87000000,54245.87000000,2461.23535200
2021-04-26T19:00:00,54245.87000000,54300.00000000,53702.08000000,54036.19000000,54036.19000000,3319.13491000
2021-04-26T20:00:00,54038.21000000,54040.00000000,53179.68000000,53180.00000000,53180.00000000,3491.70833200
2021-04-26T21:00:00,53180.01000000,53478.00000000,52600.36000000,53363.54000000,53363.54000000,4705.66633200
2021-04-26T22:00:00,53363.53000000,54250.00000000,52857.14000000,53582.45000000,53582.45000000,2906.48118500
2021-04-26T23:00:00,53582.45000000,54050.08000000,53451.12000000,54001.39000000,54001.39000000,1791.15852100
2021-04-27T00:00:00,54001.38000000,54160.61000000,53519.00000000,53657.36000000,53657.36000000,2201.19634400
2021-04-27T01:00:00,53657.35000000,53838.58000000,53571.88000000,53772.23000000,53772.23000000,1682.44912900
2021-04-27T02:00:00,53772.23000000,54000.00000000,53728.68000000,53812.01000000,53812.01000000,1926.61319800
2021-04-27T03:00:00,53812.00000000,53827.34000000,53267.71000000,53460.30000000,53460.30000000,1956.12806700
2021-04-27T04:00:00,53460.30000000,53591.51000000,53222.00000000,53456.85000000,53456.85000000,1698.39988600
2021-04-27T05:00:00,53456.85000000,53970.00000000,53405.82000000,53918.30000000,53918.30000000,1911.65220700
2021-04-27T06:00:00,53918.30000000,54933.74000000,53898.61000000,54700.34000000,54700.34000000,4568.14634800
2021-04-27T07:00:00,54700.35000000,54879.72000000,54317.13000000,54545.01000000,54545.01000000,2343.16794700
2021-04-27T08:00:00,54545.00000000,54986.96000000,54349.77000000,54430.17000000,54430.17000000,2402.51101700
2021-04-27T09:00:00,54430.25000000,54688.49000000,54248.92000000,54487.04000000,54487.04000000,1823.95033900
2021-04-27T10:00:00,54487.05000000,54782.70000000,54426.66000000,54683.34000000,54683.34000000,2148.38450000
2021-04-27T11:00:00,54688.72000000,55242.32000000,54625.31000000,55152.43000000,55152.43000000,3287.14849200
2021-04-27T12:00:00,55152.43000000,55281.16000000,54736.78000000,54838.53000000,54838.53000000,2259.38840100
2021-04-27T13:00:00,54838.53000000,55040.83000000,54400.00000000,54726.35000000,54726.35000000,2590.97511600
2021-04-27T14:00:00,54726.34000000,55068.91000000,54258.32000000,54953.92000000,54953.92000000,4785.50823400
2021-04-27T15:00:00,54953.27000000,55300.00000000,54820.38000000,54981.87000000,54981.87000000,2714.54312800
2021-04-27T16:00:00,54981.86000000,55081.61000000,54545.64000000,54663.28000000,54663.28000000,2348.67586400
2021-04-27T17:00:00,54663.28000000,54933.45000000,54258.40000000,54875.62000000,54875.62000000,2203.98910800
2021-04-27T18:00:00,54875.63000000,54991.45000000,54624.76000000,54960.01000000,54960.01000000,1564.57787500
2021-04-27T19:00:00,54960.01000000,54976.49000000,54613.68000000,54761.70000000,54761.70000000,1371.28691100
2021-04-27T20:00:00,54761.70000000,55183.33000000,54761.70000000,55133.88000000,55133.88000000,1467.82499400
2021-04-27T21:00:00,55133.88000000,55460.00000000,54818.48000000,55275.29000000,55275.29000000,1717.62092000
2021-04-27T22:00:00,55275.29000000,55339.42000000,54875.36000000,54944.72000000,54944.72000000,1395.93566500
2021-04-27T23:00:00,54944.72000000,55049.97000000,54738.43000000,55011.97000000,55011.97000000,1693.96098500
2021-04-28T00:00:00,55011.97000000,55466.31000000,54967.38000000,55384.61000000,55384.61000000,2648.20534300
2021-04-28T01:00:00,55384.61000000,55738.00000000,55280.01000000,55471.20000000,55471.20000000,2372.78885100
2021-04-28T02:00:00,55471.20000000,55629.67000000,55173.20000000,55189.99000000,55189.99000000,2237.14431600
2021-04-28T03:00:00,55190.00000000,55276.76000000,54769.42000000,54774.05000000,54774.05000000,2477.08325700
2021-04-28T04:00:00,54774.05000000,54995.07000000,54545.00000000,54820.54000000,54820.54000000,1616.61631600
2021-04-28T05:00:00,54820.54000000,54938.40000000,54400.00000000,54594.50000000,54594.50000000,1973.10863900
2021-04-28T06:00:00,54599.24000000,54628.65000000,53813.16000000,54144.18000000,54144.18000000,4867.74196600
2021-04-28T07:00:00,54144.18000000,54550.78000000,54040.01000000,54255.98000000,54255.98000000,1991.68670700
2021-04-28T08:00:00,54255.98000000,54535.51000000,54055.83000000,54063.23000000,54063.23000000,1803.60307800
2021-04-28T09:00:00,54063.23000000,54420.86000000,53917.64000000,54215.31000000,54215.31000000,2263.80407700
2021-04-28T10:00:00,54215.30000000,54476.26000000,54102.35000000,54413.56000000,54413.56000000,1337.22243300
2021-04-28T11:00:00,54413.57000000,55087.85000000,54411.81000000,54853.26000000,54853.26000000,3066.76665800
2021-04-28T12:00:00,54853.26000000,55327.00000000,54762.42000000,55175.25000000,55175.25000000,2451.40222900
2021-04-28T13:00:00,55175.25000000,55195.35000000,54625.00000000,54780.00000000,54780.00000000,2012.45478600
2021-04-28T14:00:00,54780.01000000,54917.29000000,54460.41000000,54489.22000000,54489.22000000,1854.24000200
2021-04-28T15:00:00,54489.21000000,54611.27000000,54111.11000000,54338.14000000,54338.14000000,2069.03182600
2021-04-28T16:00:00,54338.14000000,54775.00000000,54245.33000000,54704.76000000,54704.76000000,1719.33283900
2021-04-28T17:00:00,54704.75000000,54975.45000000,54523.00000000,54838.72000000,54838.72000000,1391.81702700
2021-04-28T18:00:00,54838.73000000,55070.00000000,54643.45000000,54933.76000000,54933.76000000,1667.37025000
2021-04-28T19:00:00,54933.75000000,55432.00000000,54724.91000000,55411.97000000,55411.97000000,1761.29631000
2021-04-28T20:00:00,55407.03000000,56428.00000000,54159.00000000,54369.08000000,54369.08000000,7215.86203200
2021-04-28T21:00:00,54369.08000000,54884.00000000,54002.00000000,54801.34000000,54801.34000000,1809.98240300
2021-04-28T22:00:00,54801.33000000,54838.43000000,54311.00000000,54466.72000000,54466.72000000,1309.96715100
2021-04-28T23:00:00,54469.96000000,54886.63000000,54363.86000000,54846.22000000,54846.22000000,1211.93051900
2021-04-29T00:00:00,54846.23000000,55195.84000000,54673.96000000,54720.07000000,54720.07000000,1873.43885000
2021-04-29T01:00:00,54720.07000000,54775.98000000,54415.37000000,54567.68000000,54567.68000000,1669.78423200
2021-04-29T02:00:00,54567.68000000,54752.12000000,54306.01000000,54575.94000000,54575.94000000,1729.97186000
2021-04-29T03:00:00,54575.93000000,54632.58000000,54046.33000000,54265.10000000,54265.10000000,1854.69699900
2021-04-29T04:00:00,54265.10000000,54265.10000000,53510.00000000,53564.94000000,53564.94000000,3064.68402400
2021-04-29T05:00:00,53564.94000000,53976.19000000,53482.22000000,53896.92000000,53896.92000000,2134.21785300
2021-04-29T06:00:00,53896.92000000,54493.87000000,53856.49000000,54372.84000000,54372.84000000,2055.55705800
2021-04-29T07:00:00,54372.84000000,54486.45000000,54255.00000000,54465.14000000,54465.14000000,1478.35121900
2021-04-29T08:00:00,54465.27000000,54467.99000000,53850.00000000,53929.29000000,53929.29000000,2319.63632000
2021-04-29T09:00:00,53929.28000000,54739.43000000,53759.98000000,54541.01000000,54541.01000000,2798.33378200
2021-04-29T10:00:00,54540.01000000,54689.48000000,54338.33000000,54428.04000000,54428.04000000,1736.13906000
2021-04-29T11:00:00,54428.04000000,54546.33000000,54105.22000000,54300.16000000,54300.16000000,1855.19598000
2021-04-29T12:00:00,54300.16000000,54531.89000000,54159.47000000,54330.01000000,54330.01000000,2002.78114500
2021-04-29T13:00:00,54330.01000000,54404.59000000,53560.00000000,53606.03000000,53606.03000000,3125.20944400
2021-04-29T14:00:00,53606.03000000,53913.78000000,53508.00000000,53682.26000000,53682.26000000,2505.83072300
2021-04-29T15:00:00,53682.26000000,53912.83000000,53303.68000000,53703.11000000,53703.11000000,2704.68893600
2021-04-29T16:00:00,53703.11000000,53816.19000000,52950.00000000,52972.00000000,52972.00000000,3351.66643100
2021-04-29T17:00:00,52972.00000000,53183.72000000,52700.00000000,52742.95000000,52742.95000000,3725.62006200
2021-04-29T18:00:00,52742.98000000,53039.27000000,52476.69000000,52928.54000000,52928.54000000,2690.75574600
2021-04-29T19:00:00,52935.72000000,53036.79000000,52800.00000000,52860.02000000,52860.02000000,1452.03056300
2021-04-29T20:00:00,52860.02000000,53337.07000000,52330.94000000,52981.71000000,52981.71000000,2843.60775300
2021-04-29T21:00:00,52977.71000000,53363.99000000,52808.05000000,53329.20000000,53329.20000000,1120.14027600
2021-04-29T22:00:00,53329.20000000,53437.49000000,53101.61000000,53387.35000000,53387.35000000,1078.31329000
2021-04-29T23:00:00,53387.35000000,53650.63000000,53300.00000000,53555.00000000,53555.00000000,1315.36784900
2021-04-30T00:00:00,53555.00000000,53816.36000000,53013.01000000,53386.46000000,53386.46000000,2623.12036000
2021-04-30T01:00:00,53386.47000000,53636.36000000,53183.27000000,53395.09000000,53395.09000000,1924.99994700
2021-04-30T02:00:00,53395.09000000,53617.07000000,53331.48000000,53520.42000000,53520.42000000,1530.52833100
2021-04-30T03:00:00,53520.42000000,53773.08000000,53421.40000000,53679.03000000,53679.03000000,2057.21718000
2021-04-30T04:00:00,53679.04000000,54200.00000000,53673.05000000,54124.35000000,54124.35000000,2911.58573900
2021-04-30T05:00:00,54124.35000000,54300.00000000,53914.73000000,54266.56000000,54266.56000000,2529.30432700
2021-04-30T06:00:00,54266.56000000,54450.00000000,54161.58000000,54415.00000000,54415.00000000,1981.98655000
2021-04-30T07:00:00,54415.00000000,54558.80000000,54250.92000000,54343.11000000,54343.11000000,2243.08612600
2021-04-30T08:00:00,54343.11000000,54672.31000000,54108.80000000,54526.61000000,54526.61000000,1830.73100500
2021-04-30T09:00:00,54526.60000000,54792.33000000,54305.00000000,54318.08000000,54318.08000000,2470.60093300
2021-04-30T10:00:00,54317.82000000,54498.98000000,54100.00000000,54164.67000000,54164.67000000,1833.54809900
2021-04-30T11:00:00,54164.67000000,54377.97000000,54051.11000000,54230.63000000,54230.63000000,1728.18153600
2021-04-30T12:00:00,54230.64000000,54738.96000000,54170.89000000,54655.81000000,54655.81000000,2294.57296700
2021-04-30T13:00:00,54655.81000000,55990.00000000,54409.70000000,55989.31000000,55989.31000000,6279.54733000
2021-04-30T14:00:00,55989.31000000,56308.16000000,55736.24000000,55952.19000000,55952.19000000,6046.65200900
2021-04-30T15:00:00,55952.19000000,57258.15000000,55952.19000000,57180.06000000,57180.06000000,7194.74996000
2021-04-30T16:00:00,57180.05000000,57385.00000000,56394.22000000,56707.28000000,56707.28000000,5269.86987300
2021-04-30T17:00:00,56707.27000000,56810.00000000,56277.39000000,56546.79000000,56546.79000000,2866.94625600
2021-04-30T18:00:00,56546.79000000,57055.74000000,56521.46000000,56857.47000000,56857.47000000,2135.46555000
2021-04-30T19:00:00,56857.48000000,57048.00000000,56780.47000000,57007.38000000,57007.38000000,1584.40505900
2021-04-30T20:00:00,57007.38000000,57032.15000000,56374.21000000,56757.34000000,56757.34000000,2015.56343500
2021-04-30T21:00:00,56757.34000000,57184.27000000,56646.97000000,56976.53000000,56976.53000000,1302.52107100
2021-04-30T22:00:00,56976.53000000,57427.09000000,56887.26000000,57119.75000000,57119.75000000,2203.26179000
2021-04-30T23:00:00,57119.76000000,57963.00000000,57090.80000000,57694.27000000,57694.27000000,3720.46461200
2021-05-01T00:00:00,57697.25000000,58088.00000000,57421.05000000,57811.42000000,57811.42000000,3480.44951600
2021-05-01T01:00:00,57809.99000000,58456.52000000,57470.77000000,58450.00000000,58450.00000000,2988.38063400
2021-05-01T02:00:00,58450.00000000,58458.07000000,57931.89000000,58100.00000000,58100.00000000,2232.49915200
2021-05-01T03:00:00,58100.01000000,58248.54000000,58031.86000000,58178.67000000,58178.67000000,1395.61109800
2021-05-01T04:00:00,58177.59000000,58245.33000000,57687.04000000,58052.37000000,58052.37000000,2019.99844100
2021-05-01T05:00:00,58052.37000000,58422.31000000,57896.85000000,58134.44000000,58134.44000000,1754.77938700
2021-05-01T06:00:00,58134.44000000,58239.64000000,57837.00000000,57894.91000000,57894.91000000,1330.62420300
2021-05-01T07:00:00,57894.90000000,58036.08000000,57585.55000000,57725.14000000,57725.14000000,1624.49421700
2021-05-01T08:00:00,57725.14000000,57930.00000000,57450.63000000,57450.63000000,57450.63000000,2063.76279600
2021-05-01T09:00:00,57450.63000000,57851.35000000,57116.16000000,57492.99000000,57492.99000000,2610.64791600
2021-05-01T10:00:00,57492.99000000,57666.66000000,57335.75000000,57384.00000000,57384.00000000,1270.11978700
2021-05-01T11:00:00,57384.00000000,57834.37000000,57383.33000000,57816.90000000,57816.90000000,1245.51622900
2021-05-01T12:00:00,57816.91000000,58043.01000000,57673.00000000,57764.15000000,57764.15000000,1804.40644900
2021-05-01T13:00:00,57764.15000000,58005.09000000,57525.00000000,57611.00000000,57611.00000000,1688.84288000
2021-05-01T14:00:00,57613.10000000,57681.00000000,57220.67000000,57430.78000000,57430.78000000,1778.75684400
2021-05-01T15:00:00,57430.79000000,57500.00000000,56956.14000000,57356.58000000,57356.58000000,2104.61355400
2021-05-01T16:00:00,57356.59000000,57712.69000000,57218.00000000,57495.59000000,57495.59000000,1801.17963300
2021-05-01T17:00:00,57495.60000000,57767.00000000,57492.78000000,57569.99000000,57569.99000000,1620.87320700
2021-05-01T18:00:00,57567.34000000,57650.00000000,57400.35000000,57610.52000000,57610.52000000,1179.34856100
2021-05-01T19:00:00,57610.51000000,57998.97000000,57444.03000000,57770.31000000,57770.31000000,1757.35549500
2021-05-01T20:00:00,57770.32000000,57877.39000000,57641.50000000,57679.99000000,57679.99000000,1187.49349700
2021-05-01T21:00:00,57680.00000000,57690.00000000,57372.01000000,57451.58000000,57451.58000000,1247.75219200
2021-05-01T22:00:00,57451.57000000,57716.27000000,57243.65000000,57657.75000000,57657.75000000,1203.54005700
2021-05-01T23:00:00,57660.31000000,57939.00000000,57580.70000000,57800.37000000,57800.37000000,1209.30609100
2021-05-02T00:00:00,57797.35000000,57911.02000000,57371.12000000,57442.25000000,57442.25000000,1595.86368300
2021-05-02T01:00:00,57442.25000000,57488.04000000,57275.00000000,57415.60000000,57415.60000000,1386.91281100
2021-05-02T02:00:00,57415.60000000,57700.00000000,57415.60000000,57650.00000000,57650.00000000,819.29079700
2021-05-02T03:00:00,57650.00000000,57694.99000000,56323.66000000,56450.19000000,56450.19000000,3407.91929700
2021-05-02T04:00:00,56450.19000000,56930.98000000,56171.31000000,56905.68000000,56905.68000000,2786.08700200
2021-05-02T05:00:00,56905.68000000,57129.00000000,56612.29000000,56902.07000000,56902.07000000,1189.17985100
2021-05-02T06:00:00,56902.07000000,57034.19000000,56686.00000000,56879.99000000,56879.99000000,785.47169400
2021-05-02T07:00:00,56881.33000000,56988.00000000,56404.31000000,56633.02000000,56633.02000000,1376.83482100
2021-05-02T08:00:00,56633.03000000,56766.63000000,56156.00000000,56525.23000000,56525.23000000,1700.11311400
2021-05-02T09:00:00,56525.23000000,56650.00000000,56035.25000000,56450.00000000,56450.00000000,2403.85841100
2021-05-02T10:00:00,56450.00000000,57000.00000000,56385.16000000,56831.67000000,56831.67000000,1903.11951600
2021-05-02T11:00:00,56831.67000000,57090.00000000,56543.25000000,57090.00000000,57090.00000000,1173.26895200
2021-05-02T12:00:00,57090.00000000,57286.96000000,56700.01000000,56839.66000000,56839.66000000,1644.71494000
2021-05-02T13:00:00,56839.66000000,56903.74000000,56451.01000000,56679.85000000,56679.85000000,1194.66056800
2021-05-02T14:00:00,56680.84000000,56999.00000000,56660.00000000,56823.52000000,56823.52000000,1150.50579000
2021-05-02T15:00:00,56823.51000000,56846.92000000,56231.55000000,56595.20000000,56595.20000000,1984.99631400
2021-05-02T16:00:00,56595.20000000,56777.00000000,56317.59000000,56557.80000000,56557.80000000,1409.12692200
2021-05-02T17:00:00,56557.81000000,56843.78000000,56468.63000000,56779.99000000,56779.99000000,1123.45409800
2021-05-02T18:00:00,56780.00000000,56899.99000000,56700.00000000,56840.45000000,56840.45000000,1163.85583900
2021-05-02T19:00:00,56840.44000000,56968.56000000,56546.47000000,56836.40000000,56836.40000000,1320.49510200
2021-05-02T20:00:00,56836.39000000,57000.00000000,56666.67000000,56994.00000000,56994.00000000,1154.02130900
2021-05-02T21:00:00,56994.99000000,57141.05000000,56615.05000000,56649.99000000,56649.99000000,1628.93869100
2021-05-02T22:00:00,56649.98000000,56745.70000000,56212.00000000,56382.10000000,56382.10000000,1696.69206600
2021-05-02T23:00:00,56382.10000000,56600.50000000,56309.32000000,56578.21000000,56578.21000000,813.49727500
2021-05-03T00:00:00,56578.21000000,57600.00000000,56525.00000000,57407.86000000,57407.86000000,2646.72904100
2021-05-03T01:00:00,57407.85000000,58289.99000000,57359.28000000,58042.82000000,58042.82000000,2551.48309300
2021-05-03T02:00:00,58042.83000000,58249.99000000,57850.23000000,58060.48000000,58060.48000000,1823.36216200
2021-05-03T03:00:00,58060.48000000,58240.69000000,57768.67000000,57925.80000000,57925.80000000,2374.71673300
2021-05-03T04:00:00,57925.79000000,58044.09000000,57696.70000000,57820.64000000,57820.64000000,1382.12806400
2021-05-03T05:00:00,57820.64000000,58110.00000000,57794.17000000,57938.86000000,57938.86000000,2038.54737400
2021-05-03T06:00:00,57938.86000000,58049.83000000,57860.02000000,57945.55000000,57945.55000000,1706.15744900
2021-05-03T07:00:00,57945.55000000,58848.00000000,57814.34000000,58787.87000000,58787.87000000,4220.13936800
2021-05-03T08:00:00,58787.88000000,58981.44000000,58617.00000000,58764.07000000,58764.07000000,2633.32516800
2021-05-03T09:00:00,58764.08000000,58804.45000000,58277.12000000,58409.73000000,58409.73000000,2782.86138500
2021-05-03T10:00:00,58409.91000000,58620.87000000,58344.97000000,58467.42000000,58467.42000000,1876.01673700
2021-05-03T11:00:00,58467.42000000,58965.19000000,58464.44000000,58657.63000000,58657.63000000,2075.95103300
2021-05-03T12:00:00,58657.64000000,58770.00000000,58293.49000000,58558.27000000,58558.27000000,1868.05306800
2021-05-03T13:00:00,58558.26000000,58645.09000000,57260.00000000,57697.33000000,57697.33000000,3671.85760700
2021-05-03T14:00:00,57696.52000000,58199.00000000,57600.00000000,57777.33000000,57777.33000000,2873.98734700
2021-05-03T15:00:00,57777.33000000,58020.21000000,57379.57000000,57601.83000000,57601.83000000,2821.83567000
2021-05-03T16:00:00,57603.33000000,57957.10000000,57169.00000000,57693.73000000,57693.73000000,2868.97126900
2021-05-03T17:00:00,57693.98000000,58170.00000000,57579.26000000,57958.60000000,57958.60000000,2153.65446800
2021-05-03T18:00:00,57958.60000000,58084.60000000,57745.90000000,57764.42000000,57764.42000000,1840.54776500
2021-05-03T19:00:00,57764.42000000,57764.43000000,57326.01000000,57564.87000000,57564.87000000,1904.06989300
2021-05-03T20:00:00,57564.86000000,57575.05000000,56602.73000000,56783.94000000,56783.94000000,3198.86783000
2021-05-03T21:00:00,56783.93000000,57163.26000000,56435.00000000,57110.25000000,57110.25000000,2158.01867900
2021-05-03T22:00:00,57110.24000000,57421.61000000,56723.01000000,57292.88000000,57292.88000000,2249.03493000
2021-05-03T23:00:00,57292.88000000,57457.12000000,56885.92000000,57169.39000000,57169.39000000,1929.61515300
2021-05-04T00:00:00,57169.39000000,57200.00000000,54580.00000000,55291.71000000,55291.71000000,6665.08464600
2021-05-04T01:00:00,55294.47000000,55846.68000000,55100.00000000,55682.71000000,55682.71000000,4610.94771900
2021-05-04T02:00:00,55682.71000000,56012.49000000,55447.73000000,55695.16000000,55695.16000000,3115.89077700
2021-05-04T03:00:00,55695.15000000,55959.79000000,55231.27000000,55452.17000000,55452.17000000,2585.97508900
2021-05-04T04:00:00,55452.16000000,55906.15000000,55122.00000000,55809.45000000,55809.45000000,2356.60353200
2021-05-04T05:00:00,55809.45000000,56291.37000000,55766.01000000,55988.95000000,55988.95000000,2088.24067500
2021-05-04T06:00:00,55988.95000000,56169.00000000,55851.25000000,56070.62000000,56070.62000000,1916.64965200
2021-05-04T07:00:00,56070.62000000,56361.82000000,55853.66000000,55917.97000000,55917.97000000,2157.37739500
2021-05-04T08:00:00,55917.98000000,56020.00000000,55555.00000000,55739.99000000,55739.99000000,2839.97589800
2021-05-04T09:00:00,55740.33000000,56399.68000000,55740.33000000,56077.57000000,56077.57000000,2579.56632800
2021-05-04T10:00:00,56077.58000000,56637.89000000,56075.11000000,56406.72000000,56406.72000000,2546.58613600
2021-05-04T11:00:00,56406.72000000,56431.65000000,55857.14000000,56143.42000000,56143.42000000,2657.30554400
2021-05-04T12:00:00,56143.43000000,56321.18000000,55460.16000000,56020.57000000,56020.57000000,4864.08012500
2021-05-04T13:00:00,56020.56000000,56120.00000000,55200.00000000,55461.35000000,55461.35000000,4465.29985500
2021-05-04T14:00:00,55461.35000000,55552.85000000,54410.00000000,54825.01000000,54825.01000000,8000.28507900
2021-05-04T15:00:00,54827.66000000,54971.00000000,53526.00000000,53799.33000000,53799.33000000,8228.64433500
2021-05-04T16:00:00,53802.54000000,54315.57000000,53201.01000000,53849.23000000,53849.23000000,6012.40533500
2021-05-04T17:00:00,53849.24000000,54289.75000000,53724.18000000,54166.82000000,54166.82000000,3543.76980500
2021-05-04T18:00:00,54166.87000000,54745.81000000,53985.34000000,54524.76000000,54524.76000000,3163.18120000
2021-05-04T19:00:00,54522.62000000,54578.03000000,54209.65000000,54541.13000000,54541.13000000,2282.74096000
2021-05-04T20:00:00,54539.73000000,54824.00000000,53900.00000000,54727.01000000,54727.01000000,2578.11812600
2021-05-04T21:00:00,54727.00000000,54809.48000000,54194.90000000,54349.83000000,54349.83000000,1753.50066300
2021-05-04T22:00:00,54349.84000000,54427.00000000,53533.00000000,54079.61000000,54079.61000000,2126.63395600
2021-05-04T23:00:00,54079.60000000,54236.63000000,53046.69000000,53200.01000000,53200.01000000,2185.76307300
2021-05-05T00:00:00,53205.05000000,54886.69000000,52900.00000000,54566.58000000,54566.58000000,4712.58397800
2021-05-05T01:00:00,54566.53000000,55098.00000000,54404.90000000,54758.72000000,54758.72000000,3251.65609900
2021-05-05T02:00:00,54758.72000000,55415.83000000,54659.00000000,55050.22000000,55050.22000000,2379.52260600
2021-05-05T03:00:00,55050.22000000,55242.02000000,54709.00000000,54795.19000000,54795.19000000,2784.61518300
2021-05-05T04:00:00,54798.87000000,55285.71000000,54428.92000000,54552.15000000,54552.15000000,2987.18223600
2021-05-05T05:00:00,54552.32000000,54910.27000000,54276.00000000,54693.10000000,54693.10000000,2476.50278500
2021-05-05T06:00:00,54691.72000000,54731.62000000,53922.84000000,54421.51000000,54421.51000000,2467.24044500
2021-05-05T07:00:00,54421.51000000,55028.21000000,54302.00000000,54858.35000000,54858.35000000,2149.08854500
2021-05-05T08:00:00,54858.35000000,55555.00000000,54679.13000000,55425.02000000,55425.02000000,3113.62671800
2021-05-05T09:00:00,55425.02000000,55492.15000000,55055.51000000,55359.48000000,55359.48000000,1803.70769400
2021-05-05T10:00:00,55359.48000000,55809.24000000,55066.31000000,55627.54000000,55627.54000000,2632.21847900
2021-05-05T11:00:00,55627.55000000,55672.55000000,55000.00000000,55108.95000000,55108.95000000,2408.18025000
2021-05-05T12:00:00,55108.95000000,55775.15000000,55032.65000000,55573.09000000,55573.09000000,2904.53170300
2021-05-05T13:00:00,55573.10000000,56259.74000000,55535.61000000,56247.17000000,56247.17000000,3785.16383900
2021-05-05T14:00:00,56247.16000000,57000.00000000,55659.69000000,56982.80000000,56982.80000000,5207.65636000
2021-05-05T15:00:00,56982.92000000,57712.06000000,56915.41000000,57636.74000000,57636.74000000,7439.27005800
2021-05-05T16:00:00,57635.89000000,58069.82000000,57227.45000000,57414.77000000,57414.77000000,7728.09340900
2021-05-05T17:00:00,57414.77000000,57699.98000000,57198.03000000,57281.33000000,57281.33000000,2531.55690300
2021-05-05T18:00:00,57281.33000000,57500.00000000,57043.00000000,57301.55000000,57301.55000000,2211.88348900
2021-05-05T19:00:00,57301.56000000,57500.00000000,57043.12000000,57136.04000000,57136.04000000,2276.83374800
2021-05-05T20:00:00,57136.04000000,57239.85000000,56576.04000000,56841.77000000,56841.77000000,3134.39947600
2021-05-05T21:00:00,56841.77000000,56977.07000000,56687.35000000,56796.44000000,56796.44000000,1464.79011300
2021-05-05T22:00:00,56796.44000000,57619.86000000,56715.30000000,57064.55000000,57064.55000000,3143.66434700
2021-05-05T23:00:00,57064.54000000,57460.67000000,56926.00000000,57436.11000000,57436.11000000,2269.95497600
2021-05-06T00:00:00,57436.11000000,57570.00000000,56570.66000000,56959.92000000,56959.92000000,3698.10248400
2021-05-06T01:00:00,56959.93000000,57194.99000000,56576.36000000,56835.86000000,56835.86000000,2753.14681400
2021-05-06T02:00:00,56835.85000000,57165.60000000,56707.34000000,57033.36000000,57033.36000000,1865.08057200
2021-05-06T03:00:00,57033.36000000,57033.37000000,56632.65000000,56797.09000000,56797.09000000,1641.52150700
2021-05-06T04:00:00,56797.09000000,57568.42000000,56708.08000000,56943.39000000,56943.39000000,3055.38249000
2021-05-06T05:00:00,56943.39000000,57343.60000000,56700.00000000,57167.03000000,57167.03000000,1694.65840300
2021-05-06T06:00:00,57167.03000000,57167.03000000,56441.19000000,56587.65000000,56587.65000000,2614.86444200
2021-05-06T07:00:00,56587.66000000,56897.62000000,56331.66000000,56814.79000000,56814.79000000,2046.67697000
2021-05-06T08:00:00,56814.79000000,57203.81000000,56788.26000000,56898.87000000,56898.87000000,2085.93467800
2021-05-06T09:00:00,56898.88000000,57325.00000000,56772.75000000,57261.57000000,57261.57000000,2143.98825600
2021-05-06T10:00:00,57261.57000000,58360.00000000,57150.00000000,57982.10000000,57982.10000000,5182.92311900
2021-05-06T11:00:00,57982.10000000,58140.00000000,57688.00000000,57988.00000000,57988.00000000,3047.82051700
2021-05-06T12:00:00,57988.00000000,58099.00000000,57448.94000000,57616.97000000,57616.97000000,2902.76529300
2021-05-06T13:00:00,57616.98000000,57700.00000000,57051.96000000,57271.31000000,57271.31000000,3047.81789100
