Datetime,Open,High,Low,Close,Volume
2022-01-28 08:00:00,36799.82000000,36882.22000000,36661.00000000,36678.00000000,514.58666000
2022-01-28 08:15:00,36678.01000000,36706.15000000,36429.62000000,36613.26000000,583.99066000
2022-01-28 08:30:00,36613.26000000,36676.59000000,36500.01000000,36522.44000000,367.86160000
2022-01-28 08:45:00,36522.44000000,36675.82000000,36430.01000000,36658.47000000,362.88925000
2022-01-28 09:00:00,36658.46000000,36712.38000000,36528.14000000,36712.37000000,356.17786000
2022-01-28 09:15:00,36712.37000000,36853.09000000,36634.86000000,36677.01000000,439.40229000
2022-01-28 09:30:00,36677.01000000,36707.38000000,36401.44000000,36487.13000000,494.58065000
2022-01-28 09:45:00,36487.14000000,36596.73000000,36467.45000000,36486.09000000,371.98630000
2022-01-28 10:00:00,36486.10000000,36564.72000000,36325.33000000,36500.73000000,624.18202000
2022-01-28 10:15:00,36500.73000000,36634.44000000,36463.91000000,36575.53000000,333.25790000
2022-01-28 10:30:00,36575.52000000,36676.71000000,36541.66000000,36625.60000000,334.99314000
2022-01-28 10:45:00,36625.60000000,36678.19000000,36500.00000000,36615.35000000,250.65866000
2022-01-28 11:00:00,36615.35000000,36650.00000000,36462.42000000,36548.64000000,314.96165000
2022-01-28 11:15:00,36548.63000000,36582.86000000,36287.03000000,36390.56000000,563.10308000
2022-01-28 11:30:00,36390.56000000,36473.68000000,36340.59000000,36395.61000000,329.39008000
2022-01-28 11:45:00,36395.61000000,36489.33000000,36375.06000000,36448.28000000,386.43346000
2022-01-28 12:00:00,36447.67000000,36594.59000000,36368.20000000,36501.66000000,387.10365000
2022-01-28 12:15:00,36501.66000000,36574.33000000,36213.86000000,36331.43000000,449.56200000
2022-01-28 12:30:00,36331.43000000,36421.77000000,36166.66000000,36190.34000000,502.38756000
2022-01-28 12:45:00,36190.34000000,36293.56000000,36155.01000000,36278.60000000,383.23463000
2022-01-28 13:00:00,36278.60000000,36371.31000000,36213.24000000,36335.84000000,331.89425000
2022-01-28 13:15:00,36335.84000000,36513.20000000,36324.32000000,36343.66000000,475.65842000
2022-01-28 13:30:00,36343.67000000,36989.92000000,36343.66000000,36791.28000000,1261.74913000
2022-01-28 13:45:00,36791.27000000,36948.51000000,36720.00000000,36910.46000000,566.02164000
2022-01-28 14:00:00,36906.58000000,37096.08000000,36825.60000000,36919.89000000,800.93955000
2022-01-28 14:15:00,36919.89000000,37065.98000000,36918.60000000,37054.80000000,323.07331000
2022-01-28 14:30:00,37054.80000000,37080.00000000,36661.86000000,36689.47000000,1056.23553000
2022-01-28 14:45:00,36684.11000000,36828.38000000,36600.00000000,36759.65000000,560.00776000
2022-01-28 15:00:00,36759.65000000,37198.00000000,36682.24000000,37149.99000000,649.31778000
2022-01-28 15:15:00,37150.00000000,37300.00000000,36925.89000000,36988.91000000,1061.11392000
2022-01-28 15:30:00,36985.43000000,37115.32000000,36874.46000000,37022.42000000,452.42095000
2022-01-28 15:45:00,37023.86000000,37271.54000000,37000.34000000,37188.98000000,564.35948000
2022-01-28 16:00:00,37188.99000000,37335.38000000,37091.81000000,37230.27000000,498.48611000
2022-01-28 16:15:00,37230.28000000,37376.70000000,37134.61000000,37149.97000000,496.74460000
2022-01-28 16:30:00,37149.97000000,37275.01000000,37058.00000000,37194.58000000,338.04063000
2022-01-28 16:45:00,37193.88000000,37217.02000000,37000.01000000,37103.62000000,333.36977000
2022-01-28 17:00:00,37103.63000000,37193.42000000,37007.94000000,37059.04000000,346.41948000
2022-01-28 17:15:00,37059.05000000,37117.35000000,36891.87000000,36930.83000000,423.24684000
2022-01-28 17:30:00,36930.83000000,37000.00000000,36911.33000000,36996.29000000,228.62337000
2022-01-28 17:45:00,36996.30000000,37037.48000000,36774.43000000,36843.60000000,324.02215000
2022-01-28 18:00:00,36843.59000000,36936.93000000,36806.22000000,36893.34000000,226.61667000
2022-01-28 18:15:00,36893.34000000,36992.59000000,36785.80000000,36899.98000000,356.52106000
2022-01-28 18:30:00,36899.99000000,37137.09000000,36899.98000000,37000.45000000,391.89993000
2022-01-28 18:45:00,36996.19000000,37107.14000000,36955.36000000,37050.57000000,242.11804000
2022-01-28 19:00:00,37050.56000000,37131.47000000,36856.95000000,36885.31000000,273.93318000
2022-01-28 19:15:00,36885.31000000,36916.30000000,36834.39000000,36870.00000000,162.71180000
2022-01-28 19:30:00,36870.00000000,37181.34000000,36765.05000000,37076.80000000,457.19326000
2022-01-28 19:45:00,37071.58000000,37238.11000000,37045.01000000,37222.86000000,239.31587000
2022-01-28 20:00:00,37222.85000000,37303.80000000,37134.65000000,37176.04000000,390.61730000
2022-01-28 20:15:00,37176.05000000,37349.63000000,37176.04000000,37279.96000000,340.68679000
2022-01-28 20:30:00,37275.80000000,37710.80000000,37240.00000000,37631.98000000,923.68507000
2022-01-28 20:45:00,37631.97000000,37858.19000000,37567.54000000,37758.01000000,695.30801000
2022-01-28 21:00:00,37758.00000000,37813.20000000,37660.88000000,37743.26000000,405.51006000
2022-01-28 21:15:00,37743.25000000,37922.61000000,37738.12000000,37863.73000000,387.68032000
2022-01-28 21:30:00,37863.74000000,37937.00000000,37776.00000000,37902.38000000,281.57092000
2022-01-28 21:45:00,37902.39000000,38000.00000000,37766.60000000,37788.87000000,627.05689000
2022-01-28 22:00:00,37788.87000000,37942.41000000,37788.86000000,37917.40000000,265.04520000
2022-01-28 22:15:00,37917.40000000,37943.55000000,37808.00000000,37808.00000000,291.76344000
2022-01-28 22:30:00,37808.00000000,37900.00000000,37808.00000000,37851.21000000,146.18991000
2022-01-28 22:45:00,37851.21000000,37869.21000000,37653.36000000,37655.01000000,248.05324000
2022-01-28 23:00:00,37655.01000000,37760.73000000,37642.05000000,37694.01000000,199.48847000
2022-01-28 23:15:00,37694.01000000,37758.96000000,37692.41000000,37741.99000000,154.78252000
2022-01-28 23:30:00,37741.99000000,37850.00000000,37690.02000000,37751.83000000,190.13649000
2022-01-28 23:45:00,37751.83000000,37818.20000000,37716.56000000,37716.56000000,121.31294000
2022-01-29 00:00:00,37716.57000000,37983.41000000,37647.01000000,37901.58000000,450.46084000
2022-01-29 00:15:00,37901.57000000,37977.97000000,37829.66000000,37887.15000000,329.19888000
2022-01-29 00:30:00,37887.16000000,37887.16000000,37723.59000000,37797.92000000,238.31901000
2022-01-29 00:45:00,37797.93000000,37800.00000000,37743.25000000,37788.27000000,174.06167000
2022-01-29 01:00:00,37788.27000000,37899.99000000,37740.84000000,37824.25000000,290.01438000
2022-01-29 01:15:00,37824.25000000,37880.34000000,37578.73000000,37613.80000000,396.07019000
2022-01-29 01:30:00,37613.80000000,37642.91000000,37473.07000000,37483.49000000,250.83246000
2022-01-29 01:45:00,37483.48000000,37576.09000000,37483.48000000,37535.77000000,244.39204000
2022-01-29 02:00:00,37535.76000000,37635.93000000,37518.09000000,37624.38000000,83.99233000
2022-01-29 02:15:00,37624.39000000,37624.39000000,37527.25000000,37561.08000000,157.29556000
2022-01-29 02:30:00,37561.09000000,37587.03000000,37466.93000000,37486.15000000,276.39852000
2022-01-29 02:45:00,37486.15000000,37539.19000000,37448.58000000,37530.75000000,387.09976000
2022-01-29 03:00:00,37530.74000000,37587.22000000,37490.10000000,37587.22000000,218.58054000
2022-01-29 03:15:00,37587.21000000,37691.82000000,37569.21000000,37690.47000000,196.92053000
2022-01-29 03:30:00,37690.47000000,37750.00000000,37656.42000000,37673.97000000,230.55128000
2022-01-29 03:45:00,37673.97000000,37737.75000000,37648.92000000,37737.73000000,190.97084000
2022-01-29 04:00:00,37737.72000000,37871.12000000,37726.32000000,37832.74000000,227.44574000
2022-01-29 04:15:00,37832.74000000,37890.92000000,37815.09000000,37870.22000000,151.27712000
2022-01-29 04:30:00,37870.21000000,37896.84000000,37785.38000000,37874.96000000,179.48580000
2022-01-29 04:45:00,37874.94000000,37916.08000000,37792.04000000,37814.46000000,161.00324000
2022-01-29 05:00:00,37814.47000000,37834.99000000,37778.40000000,37778.40000000,138.25727000
2022-01-29 05:15:00,37778.40000000,37787.70000000,37676.28000000,37715.48000000,159.76228000
2022-01-29 05:30:00,37715.49000000,37754.00000000,37616.00000000,37616.00000000,177.41164000
2022-01-29 05:45:00,37616.01000000,37660.96000000,37613.01000000,37653.72000000,252.90930000
2022-01-29 06:00:00,37653.71000000,37750.91000000,37589.44000000,37699.02000000,299.61279000
2022-01-29 06:15:00,37699.01000000,37763.12000000,37654.16000000,37761.31000000,243.21157000
2022-01-29 06:30:00,37761.30000000,37835.00000000,37656.00000000,37664.89000000,271.04516000
2022-01-29 06:45:00,37664.89000000,37759.29000000,37649.99000000,37739.78000000,198.62528000
2022-01-29 07:00:00,37739.78000000,37758.37000000,37695.08000000,37729.91000000,118.33745000
2022-01-29 07:15:00,37729.91000000,37870.00000000,37656.57000000,37869.32000000,188.22569000
2022-01-29 07:30:00,37870.00000000,37887.54000000,37787.01000000,37836.06000000,312.95000000
2022-01-29 07:45:00,37836.05000000,37925.00000000,37755.75000000,37836.99000000,348.42768000
2022-01-29 08:00:00,37836.98000000,37893.15000000,37753.00000000,37753.01000000,236.17502000
2022-01-29 08:15:00,37753.01000000,37923.00000000,37750.00000000,37859.77000000,334.65513000
2022-01-29 08:30:00,37859.77000000,37893.34000000,37787.49000000,37817.00000000,228.06533000
2022-01-29 08:45:00,37816.99000000,37850.94000000,37770.03000000,37785.82000000,205.54112000
2022-01-29 09:00:00,37785.82000000,37786.85000000,37569.39000000,37643.58000000,281.20020000
2022-01-29 09:15:00,37643.59000000,37672.74000000,37544.94000000,37663.10000000,199.83512000
2022-01-29 09:30:00,37663.10000000,37710.77000000,37650.00000000,37695.67000000,112.90296000
2022-01-29 09:45:00,37695.66000000,37716.08000000,37667.84000000,37703.24000000,115.61955000
2022-01-29 10:00:00,37703.25000000,37703.27000000,37612.22000000,37650.44000000,164.83767000
2022-01-29 10:15:00,37650.44000000,37703.09000000,37597.11000000,37698.30000000,166.92337000
2022-01-29 10:30:00,37698.30000000,37809.83000000,37649.06000000,37767.58000000,165.88220000
2022-01-29 10:45:00,37767.59000000,37792.28000000,37730.12000000,37756.19000000,181.72419000
2022-01-29 11:00:00,37756.20000000,37758.38000000,37674.54000000,37751.03000000,96.30124000
2022-01-29 11:15:00,37751.02000000,37788.24000000,37710.20000000,37746.57000000,146.96620000
2022-01-29 11:30:00,37746.58000000,37751.76000000,37662.44000000,37709.82000000,93.68947000
2022-01-29 11:45:00,37709.82000000,37748.64000000,37681.40000000,37736.07000000,89.55338000
2022-01-29 12:00:00,37736.06000000,37800.00000000,37623.01000000,37662.99000000,196.15711000
2022-01-29 12:15:00,37662.98000000,37851.68000000,37638.13000000,37829.49000000,219.88646000
2022-01-29 12:30:00,37829.49000000,37916.99000000,37790.50000000,37855.51000000,211.56194000
2022-01-29 12:45:00,37855.50000000,37864.52000000,37784.25000000,37847.57000000,127.43201000
2022-01-29 13:00:00,37847.57000000,37851.33000000,37781.52000000,37781.53000000,136.79153000
2022-01-29 13:15:00,37781.53000000,37819.82000000,37733.04000000,37814.02000000,111.64963000
2022-01-29 13:30:00,37814.02000000,38142.28000000,37814.02000000,38073.09000000,857.66005000
2022-01-29 13:45:00,38073.09000000,38186.11000000,38039.12000000,38161.69000000,676.51696000
2022-01-29 14:00:00,38161.69000000,38198.82000000,38060.11000000,38065.26000000,524.95997000
2022-01-29 14:15:00,38065.26000000,38150.00000000,38043.46000000,38109.76000000,225.05565000
2022-01-29 14:30:00,38113.58000000,38120.00000000,38000.24000000,38028.58000000,286.45028000
2022-01-29 14:45:00,38028.58000000,38047.09000000,37507.72000000,37620.04000000,949.12952000
2022-01-29 15:00:00,37620.04000000,37694.80000000,37462.62000000,37692.75000000,688.60220000
2022-01-29 15:15:00,37692.76000000,37735.67000000,37580.00000000,37631.00000000,309.30768000
2022-01-29 15:30:00,37631.01000000,37675.13000000,37500.00000000,37558.36000000,260.79257000
2022-01-29 15:45:00,37558.37000000,37626.00000000,37268.44000000,37566.82000000,622.96964000
2022-01-29 16:00:00,37567.98000000,37603.57000000,37361.20000000,37389.25000000,316.05876000
2022-01-29 16:15:00,37389.24000000,37543.72000000,37317.37000000,37504.68000000,390.13410000
2022-01-29 16:30:00,37506.31000000,37541.81000000,37420.02000000,37496.13000000,218.68241000
2022-01-29 16:45:00,37496.13000000,37580.16000000,37451.76000000,37538.19000000,177.86691000
2022-01-29 17:00:00,37538.19000000,37657.20000000,37532.15000000,37632.66000000,336.94636000
2022-01-29 17:15:00,37632.66000000,37645.00000000,37544.58000000,37635.11000000,124.44869000
2022-01-29 17:30:00,37635.11000000,37720.77000000,37612.01000000,37692.71000000,161.87330000
2022-01-29 17:45:00,37692.70000000,37714.99000000,37561.60000000,37646.31000000,161.20349000
2022-01-29 18:00:00,37646.31000000,37698.76000000,37620.33000000,37620.34000000,108.51181000
2022-01-29 18:15:00,37620.33000000,37692.73000000,37620.33000000,37637.28000000,130.09846000
2022-01-29 18:30:00,37637.28000000,37644.51000000,37556.56000000,37594.66000000,86.26555000
2022-01-29 18:45:00,37594.66000000,37904.19000000,37584.81000000,37806.23000000,447.19111000
2022-01-29 19:00:00,37806.24000000,37888.68000000,37781.49000000,37870.08000000,168.71580000
2022-01-29 19:15:00,37870.09000000,37940.19000000,37824.24000000,37887.89000000,171.26518000
2022-01-29 19:30:00,37887.89000000,37950.00000000,37846.37000000,37875.76000000,159.46280000
2022-01-29 19:45:00,37875.75000000,37918.00000000,37835.79000000,37853.00000000,172.10596000
2022-01-29 20:00:00,37853.00000000,37899.98000000,37816.21000000,37882.53000000,123.41996000
2022-01-29 20:15:00,37882.53000000,38079.71000000,37835.79000000,38015.66000000,256.95477000
2022-01-29 20:30:00,38015.65000000,38650.00000000,38015.65000000,38501.65000000,1715.03030000
2022-01-29 20:45:00,38501.65000000,38523.77000000,38105.00000000,38340.03000000,753.17276000
2022-01-29 21:00:00,38340.03000000,38720.74000000,38279.99000000,38560.51000000,667.70099000
2022-01-29 21:15:00,38560.50000000,38650.00000000,38461.72000000,38549.75000000,209.30875000
2022-01-29 21:30:00,38546.66000000,38614.99000000,38381.08000000,38397.87000000,341.11248000
2022-01-29 21:45:00,38397.87000000,38482.85000000,38357.14000000,38358.32000000,159.99186000
2022-01-29 22:00:00,38358.32000000,38411.72000000,38162.99000000,38171.67000000,347.96544000
2022-01-29 22:15:00,38171.67000000,38216.02000000,38081.21000000,38091.83000000,261.58578000
2022-01-29 22:30:00,38091.83000000,38186.62000000,38045.27000000,38179.87000000,201.30992000
2022-01-29 22:45:00,38179.87000000,38186.60000000,38095.01000000,38140.00000000,197.59227000
2022-01-29 23:00:00,38140.00000000,38140.01000000,37979.16000000,38080.64000000,224.43243000
2022-01-29 23:15:00,38080.65000000,38091.51000000,37906.26000000,37936.39000000,238.46630000
2022-01-29 23:30:00,37936.38000000,38075.87000000,37931.23000000,38044.64000000,156.22705000
2022-01-29 23:45:00,38044.64000000,38185.80000000,38038.88000000,38166.84000000,176.45288000
2022-01-30 00:00:00,38166.83000000,38281.24000000,38107.76000000,38246.94000000,283.51821000
2022-01-30 00:15:00,38246.93000000,38250.53000000,38063.94000000,38071.65000000,161.91811000
2022-01-30 00:30:00,38073.22000000,38094.72000000,37737.49000000,37826.81000000,466.15606000
2022-01-30 00:45:00,37827.50000000,37930.79000000,37769.52000000,37816.45000000,272.41539000
2022-01-30 01:00:00,37816.46000000,37893.76000000,37788.87000000,37884.42000000,263.58667000
2022-01-30 01:15:00,37884.41000000,37953.82000000,37850.00000000,37953.81000000,194.53828000
2022-01-30 01:30:00,37953.81000000,37976.29000000,37824.35000000,37857.99000000,153.00305000
2022-01-30 01:45:00,37857.99000000,37940.60000000,37850.30000000,37931.75000000,105.86750000
2022-01-30 02:00:00,37931.75000000,37986.99000000,37873.59000000,37919.40000000,188.06221000
2022-01-30 02:15:00,37919.40000000,38024.98000000,37919.40000000,38014.50000000,165.84301000
2022-01-30 02:30:00,38014.49000000,38054.18000000,38004.10000000,38025.00000000,189.46779000
2022-01-30 02:45:00,38025.00000000,38025.01000000,37916.88000000,37951.80000000,283.77457000
2022-01-30 03:00:00,37951.79000000,38009.71000000,37942.67000000,37954.05000000,262.39728000
2022-01-30 03:15:00,37954.06000000,38044.24000000,37947.24000000,38020.87000000,159.32874000
2022-01-30 03:30:00,38020.87000000,38038.17000000,37959.34000000,37973.81000000,97.12121000
2022-01-30 03:45:00,37973.81000000,37977.24000000,37881.55000000,37917.13000000,130.97113000
2022-01-30 04:00:00,37917.13000000,37950.00000000,37901.17000000,37904.98000000,82.78371000
2022-01-30 04:15:00,37904.99000000,37995.99000000,37904.98000000,37968.92000000,86.26438000
2022-01-30 04:30:00,37968.93000000,38063.24000000,37968.92000000,38041.46000000,136.92937000
2022-01-30 04:45:00,38041.46000000,38183.86000000,38003.78000000,38099.34000000,191.09674000
2022-01-30 05:00:00,38100.02000000,38300.00000000,38087.02000000,38293.68000000,386.69848000
2022-01-30 05:15:00,38293.67000000,38293.68000000,38168.46000000,38186.23000000,158.89039000
2022-01-30 05:30:00,38186.23000000,38193.37000000,38116.88000000,38181.61000000,101.81778000
2022-01-30 05:45:00,38181.61000000,38223.51000000,38123.32000000,38139.39000000,133.94770000
2022-01-30 06:00:00,38139.38000000,38150.00000000,38099.38000000,38109.13000000,126.94970000
2022-01-30 06:15:00,38109.13000000,38152.79000000,38098.02000000,38127.61000000,121.39435000
2022-01-30 06:30:00,38127.84000000,38147.08000000,38101.43000000,38111.89000000,122.53056000
2022-01-30 06:45:00,38111.92000000,38120.00000000,38038.95000000,38098.51000000,444.38729000
2022-01-30 07:00:00,38098.51000000,38248.69000000,38098.51000000,38211.96000000,208.03247000
2022-01-30 07:15:00,38211.96000000,38213.20000000,38142.38000000,38160.29000000,82.93684000
2022-01-30 07:30:00,38160.28000000,38230.00000000,38122.30000000,38125.28000000,131.16088000
2022-01-30 07:45:00,38125.29000000,38290.00000000,38125.28000000,38244.98000000,163.16978000
2022-01-30 08:00:00,38244.98000000,38359.26000000,38150.00000000,38196.03000000,313.61446000
2022-01-30 08:15:00,38196.03000000,38238.66000000,38094.14000000,38115.14000000,224.42886000
2022-01-30 08:30:00,38115.13000000,38115.14000000,37966.15000000,37983.11000000,307.29779000
2022-01-30 08:45:00,37983.11000000,38080.86000000,37981.91000000,38000.00000000,310.74584000
2022-01-30 09:00:00,37999.99000000,38066.50000000,37988.00000000,38040.00000000,448.22485000
2022-01-30 09:15:00,38039.99000000,38073.45000000,37795.00000000,37869.47000000,639.70167000
2022-01-30 09:30:00,37869.48000000,37963.71000000,37849.99000000,37942.07000000,214.47498000
2022-01-30 09:45:00,37942.07000000,37961.99000000,37880.65000000,37889.48000000,216.29165000
2022-01-30 10:00:00,37889.49000000,37968.12000000,37829.00000000,37937.88000000,378.88264000
2022-01-30 10:15:00,37937.88000000,38176.38000000,37937.88000000,38066.80000000,388.86474000
2022-01-30 10:30:00,38066.80000000,38175.00000000,38058.64000000,38134.28000000,258.25056000
2022-01-30 10:45:00,38134.29000000,38189.19000000,38091.39000000,38184.74000000,208.86577000
2022-01-30 11:00:00,38184.74000000,38185.00000000,38092.37000000,38118.65000000,199.50634000
2022-01-30 11:15:00,38118.66000000,38259.14000000,38040.09000000,38065.48000000,228.35182000
2022-01-30 11:30:00,38065.48000000,38100.00000000,37985.25000000,38031.76000000,248.28756000
2022-01-30 11:45:00,38031.95000000,38128.27000000,37958.13000000,38110.02000000,127.08421000
2022-01-30 12:00:00,38110.03000000,38117.00000000,37883.91000000,37966.14000000,210.67386000
2022-01-30 12:15:00,37966.14000000,38036.47000000,37961.96000000,38025.11000000,112.95078000
2022-01-30 12:30:00,38025.11000000,38153.82000000,37936.20000000,37965.19000000,170.07877000
2022-01-30 12:45:00,37965.20000000,37984.10000000,37849.53000000,37938.47000000,225.34537000
2022-01-30 13:00:00,37937.21000000,37944.06000000,37823.08000000,37916.44000000,176.44141000
2022-01-30 13:15:00,37916.44000000,37983.21000000,37879.43000000,37970.49000000,156.37566000
2022-01-30 13:30:00,37970.49000000,37998.99000000,37880.00000000,37934.04000000,133.05365000
2022-01-30 13:45:00,37934.03000000,37991.99000000,37927.07000000,37963.22000000,83.88300000
2022-01-30 14:00:00,37963.21000000,37999.90000000,37876.66000000,37876.74000000,184.04697000
2022-01-30 14:15:00,37876.66000000,37906.61000000,37712.05000000,37793.24000000,383.28354000
2022-01-30 14:30:00,37793.24000000,37849.46000000,37734.89000000,37819.97000000,164.12882000
2022-01-30 14:45:00,37819.96000000,37864.40000000,37740.80000000,37838.99000000,194.20087000
2022-01-30 15:00:00,37839.00000000,37928.73000000,37832.02000000,37885.61000000,169.33240000
2022-01-30 15:15:00,37885.61000000,38041.32000000,37778.20000000,37983.77000000,288.52382000
2022-01-30 15:30:00,37983.78000000,38026.54000000,37924.56000000,37993.66000000,156.61316000
2022-01-30 15:45:00,37993.66000000,38026.31000000,37935.22000000,37980.09000000,125.19772000
2022-01-30 16:00:00,37977.47000000,38074.76000000,37888.66000000,38005.99000000,194.70883000
2022-01-30 16:15:00,38006.00000000,38006.00000000,37885.63000000,37914.47000000,124.68122000
2022-01-30 16:30:00,37914.47000000,37920.01000000,37818.00000000,37822.81000000,160.21834000
2022-01-30 16:45:00,37822.80000000,37879.08000000,37800.00000000,37832.44000000,106.72048000
2022-01-30 17:00:00,37832.45000000,37850.00000000,37751.72000000,37846.30000000,172.74355000
2022-01-30 17:15:00,37846.29000000,37960.00000000,37834.30000000,37950.00000000,179.23185000
2022-01-30 17:30:00,37950.00000000,37966.28000000,37912.00000000,37951.58000000,101.33432000
2022-01-30 17:45:00,37951.58000000,37994.87000000,37925.78000000,37991.00000000,101.45349000
2022-01-30 18:00:00,37991.00000000,38020.39000000,37962.94000000,38009.43000000,153.69053000
2022-01-30 18:15:00,38009.43000000,38017.68000000,37884.42000000,37930.83000000,114.17488000
2022-01-30 18:30:00,37930.84000000,37935.14000000,37850.00000000,37866.77000000,110.30317000
2022-01-30 18:45:00,37866.78000000,37890.63000000,37813.79000000,37820.95000000,113.17597000
2022-01-30 19:00:00,37820.96000000,37827.14000000,37511.01000000,37543.69000000,808.20353000
2022-01-30 19:15:00,37543.69000000,37641.26000000,37442.52000000,37530.99000000,459.36724000
2022-01-30 19:30:00,37530.99000000,37590.90000000,37457.33000000,37539.93000000,250.46168000
2022-01-30 19:45:00,37539.94000000,37607.59000000,37456.98000000,37512.37000000,200.77959000
2022-01-30 20:00:00,37512.37000000,37675.24000000,37351.63000000,37616.94000000,528.67678000
2022-01-30 20:15:00,37616.94000000,37740.00000000,37582.24000000,37656.74000000,273.66666000
2022-01-30 20:30:00,37656.73000000,37710.65000000,37586.71000000,37620.39000000,123.74337000
2022-01-30 20:45:00,37620.39000000,37732.96000000,37586.71000000,37684.45000000,111.83575000
2022-01-30 21:00:00,37684.45000000,37718.99000000,37619.39000000,37626.35000000,104.31616000
2022-01-30 21:15:00,37626.35000000,37679.87000000,37492.25000000,37524.36000000,217.04169000
2022-01-30 21:30:00,37524.36000000,37726.55000000,37500.00000000,37721.10000000,267.30557000
2022-01-30 21:45:00,37721.10000000,37762.60000000,37685.36000000,37729.00000000,285.39710000
2022-01-30 22:00:00,37729.00000000,37799.99000000,37633.55000000,37697.14000000,210.46803000
2022-01-30 22:15:00,37697.15000000,37788.17000000,37659.04000000,37684.68000000,135.65734000
2022-01-30 22:30:00,37684.69000000,37709.14000000,37625.41000000,37633.33000000,96.63907000
2022-01-30 22:45:00,37633.33000000,37855.54000000,37630.30000000,37785.78000000,291.89411000
2022-01-30 23:00:00,37785.78000000,38230.00000000,37778.46000000,38183.74000000,847.16064000
2022-01-30 23:15:00,38183.75000000,38215.14000000,37979.66000000,38060.25000000,421.24811000
2022-01-30 23:30:00,38060.24000000,38088.44000000,37875.58000000,37959.87000000,288.10441000
2022-01-30 23:45:00,37959.87000000,37959.88000000,37870.00000000,37881.76000000,172.29864000
2022-01-31 00:00:00,37881.75000000,37951.07000000,37656.89000000,37707.47000000,483.56460000
2022-01-31 00:15:00,37707.46000000,37770.71000000,37640.98000000,37676.00000000,215.04370000
2022-01-31 00:30:00,37676.00000000,37704.68000000,37101.00000000,37154.15000000,1026.96714000
2022-01-31 00:45:00,37154.15000000,37177.94000000,36828.32000000,36829.30000000,1182.13552000
2022-01-31 01:00:00,36829.30000000,36960.67000000,36786.73000000,36821.06000000,549.46182000
2022-01-31 01:15:00,36821.06000000,36889.99000000,36760.87000000,36888.60000000,365.43735000
2022-01-31 01:30:00,36888.60000000,36921.20000000,36804.92000000,36869.13000000,268.53138000
2022-01-31 01:45:00,36869.13000000,36902.12000000,36786.49000000,36821.05000000,239.83689000
2022-01-31 02:00:00,36823.19000000,36878.76000000,36632.61000000,36874.34000000,790.84251000
2022-01-31 02:15:00,36874.34000000,36966.80000000,36853.96000000,36880.01000000,372.31214000
2022-01-31 02:30:00,36880.02000000,37000.12000000,36861.06000000,36986.34000000,336.11342000
2022-01-31 02:45:00,36986.35000000,37004.55000000,36944.48000000,36993.58000000,346.83556000
2022-01-31 03:00:00,36994.69000000,37054.87000000,36925.27000000,37036.85000000,323.83375000
2022-01-31 03:15:00,37036.86000000,37058.82000000,36969.01000000,37003.05000000,263.76546000
2022-01-31 03:30:00,37003.05000000,37029.82000000,36941.54000000,37003.05000000,196.49180000
2022-01-31 03:45:00,37003.05000000,37041.85000000,36996.64000000,37025.68000000,177.19603000
2022-01-31 04:00:00,37025.68000000,37026.29000000,36917.71000000,36970.48000000,183.55557000
2022-01-31 04:15:00,36970.49000000,37003.73000000,36845.06000000,36866.85000000,233.34193000
2022-01-31 04:30:00,36866.84000000,36950.00000000,36811.48000000,36943.06000000,195.76825000
2022-01-31 04:45:00,36943.07000000,36975.66000000,36898.05000000,36912.84000000,132.14781000
2022-01-31 05:00:00,36912.84000000,36952.66000000,36850.00000000,36867.13000000,206.26908000
2022-01-31 05:15:00,36867.13000000,36946.40000000,36863.38000000,36911.85000000,127.78620000
2022-01-31 05:30:00,36911.85000000,37004.24000000,36907.23000000,36999.99000000,221.24995000
2022-01-31 05:45:00,37000.00000000,37019.76000000,36980.79000000,37001.65000000,189.49752000
2022-01-31 06:00:00,37001.66000000,37047.10000000,36959.01000000,37024.88000000,251.43679000
2022-01-31 06:15:00,37024.88000000,37077.46000000,37005.25000000,37063.03000000,234.42757000
2022-01-31 06:30:00,37059.33000000,37065.91000000,36958.37000000,36998.82000000,176.28353000
2022-01-31 06:45:00,36998.82000000,37041.87000000,36916.78000000,36916.78000000,168.91556000
2022-01-31 07:00:00,36916.79000000,37015.76000000,36880.60000000,36976.60000000,248.94805000
2022-01-31 07:15:00,36976.60000000,37056.08000000,36966.45000000,37026.17000000,166.55116000
2022-01-31 07:30:00,37026.16000000,37166.57000000,37017.01000000,37166.54000000,208.65377000
2022-01-31 07:45:00,37166.55000000,37196.91000000,37085.99000000,37121.83000000,203.52644000
2022-01-31 08:00:00,37121.84000000,37187.53000000,37105.10000000,37167.47000000,191.71334000
2022-01-31 08:15:00,37167.47000000,37211.12000000,37110.00000000,37176.65000000,226.64279000
2022-01-31 08:30:00,37176.64000000,37198.93000000,37136.68000000,37183.00000000,321.47307000
2022-01-31 08:45:00,37182.99000000,37194.18000000,37100.71000000,37145.63000000,293.08544000
2022-01-31 09:00:00,37144.71000000,37170.00000000,37085.23000000,37117.95000000,224.10356000
2022-01-31 09:15:00,37117.66000000,37165.72000000,37093.12000000,37144.25000000,143.59450000
2022-01-31 09:30:00,37144.26000000,37256.14000000,37106.85000000,37206.20000000,233.43127000
2022-01-31 09:45:00,37206.19000000,37236.77000000,37187.47000000,37212.53000000,113.44800000
2022-01-31 10:00:00,37212.53000000,37228.16000000,37176.50000000,37181.88000000,131.98844000
